,排名,代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,一個月走勢圖,三個月走勢圖,一年走勢圖,三年走勢圖
107,1008,4722,國精化,市,12/25,,27.65,0,0,71,1.96,27.65,27.65,27.65,27.65,0,11.3,1.12,,,,
108,1009,3707,漢磊,櫃,12/25,,27.6,+0.55,+2.03,7370,205,27.05,27.25,28.05,27.15,3.33,,2.47,,,,
109,1010,00665L,富邦恒生國企正2,市,12/25,,27.55,-0.06,-0.22,5,0.14,27.61,27.61,27.61,27.41,0.72,0,,,,,
110,1011,3624,光頡,櫃,12/25,,27.55,-0.2,-0.72,1093,30.3,27.75,27.85,28.05,27.5,1.98,15.3,1.27,,,,
111,1012,3265,台星科,櫃,12/25,,27.5,-0.05,-0.18,146,4.02,27.55,27.5,27.75,27.4,1.27,41,0.83,,,,
112,1013,4550,長佳,櫃,12/25,,27.45,+0.2,+0.73,58,1.6,27.25,27.55,27.55,27.35,0.73,8.52,1.28,,,,
113,1014,4973,廣穎,櫃,12/25,,27.45,-0.05,-0.18,2906,78.6,27.5,27.5,27.5,26.75,2.73,11.8,0.97,,,,
114,1015,2477,美隆電,市,12/25,,27.4,-0.1,-0.36,196,5.33,27.5,27.25,27.5,26.65,3.09,17,1.72,,,,
115,1016,6431,光麗-KY,市,12/25,,27.4,-0.1,-0.36,32,0.87,27.5,27.4,27.45,27.1,1.27,,3.28,,,,
116,1017,1472,三洋紡,市,12/25,,27.35,+0.7,+2.63,137,3.74,26.65,26.8,27.5,26.8,2.63,16.1,2.51,,,,
117,1018,4542,科嶠,櫃,12/25,,27.35,-0.15,-0.55,17,0.46,27.5,26.9,27.6,26.8,2.91,13.6,1.35,,,,
118,1019,00753L,中信中國50正2,市,12/25,,27.31,+0.14,+0.52,164,4.48,27.17,27.28,27.33,27.25,0.29,0,,,,,
119,1020,6288,聯嘉,市,12/25,,27.3,+0.7,+2.63,7385,200,26.6,26.7,27.3,26.6,2.63,24.6,2.03,,,,
120,1021,2062,橋椿,市,12/25,,27.25,-0.15,-0.55,79,2.16,27.4,27.35,27.4,27.25,0.55,60.6,0.83,,,,
121,1022,4535,至興,櫃,12/25,,27.25,0,0,7,0.19,27.25,27.25,27.3,27.25,0.18,60.6,0.94,,,,
122,1023,1813,寶利徠,櫃,12/25,,27.2,-0.05,-0.18,71,1.93,27.25,27.25,27.3,27.1,0.73,18.4,1.4,,,,
123,1024,5272,笙科,櫃,12/25,,27.2,+0.25,+0.93,212,5.76,26.95,27,27.3,27,1.11,,1.59,,,,
124,1025,5609,中菲行,櫃,12/25,,27.2,-0.25,-0.91,926,25.2,27.45,27.5,27.5,27,1.82,8.75,1.6,,,,
125,1026,6589,台康生技,櫃,12/25,,27.2,-0.15,-0.55,58,1.58,27.35,27.45,27.45,27.15,1.1,,2.16,,,,
126,1027,8234,新漢,櫃,12/25,,27.2,+0.15,+0.55,58,1.58,27.05,27.05,27.2,27.05,0.55,16.1,1.52,,,,
127,1028,8410,森田,櫃,12/25,,27.2,-0.05,-0.18,21,0.57,27.25,27.35,27.35,27.2,0.55,11.2,0.71,,,,
128,1029,9946,三發地產,市,12/25,,27.2,-0.15,-0.55,707,19.3,27.35,27.5,27.5,27.15,1.28,5.53,1.28,,,,
129,1030,2423,固緯,市,12/25,,27.15,+0.05,+0.18,17,0.46,27.1,27.15,27.15,27.05,0.37,12,1.73,,,,
130,1031,2923,鼎固-KY,市,12/25,,27.15,+0.05,+0.18,47,1.28,27.1,27.4,27.4,26.8,2.21,4.68,0.85,,,,
131,1032,4976,佳凌,市,12/25,,27.15,+0.45,+1.69,399,10.8,26.7,26.7,27.15,26.65,1.87,,1.86,,,,
132,1033,8103,瀚荃,市,12/25,,27.15,+0.6,+2.26,196,5.27,26.55,26.55,27.15,26.55,2.26,11.1,0.88,,,,
133,1034,1203,味王,市,12/25,,27.05,-0.1,-0.37,25,0.67,27.15,27.15,27.15,27.05,0.37,14.7,1.31,,,,
134,1035,4545,銘鈺,市,12/25,,27,0,0,26,0.69,27,27.25,27.25,26.5,2.78,100,1.23,,,,
135,1036,6425,易發,櫃,12/25,,27,-0.15,-0.55,13,0.35,27.15,27,27,27,0,,1,,,,
136,1037,3078,僑威,櫃,12/25,,26.95,0,0,436,11.8,26.95,27,27.1,26.9,0.74,11,1.36,,,,
137,1038,6593,台灣銘板,櫃,12/25,,26.95,0,0,0.2,0.01,26.95,26.95,26.95,26.95,0,99.8,1.14,,,,
138,1039,2436,偉詮電,市,12/25,,26.9,-0.1,-0.37,725,19.5,27,27.05,27.15,26.8,1.3,26.6,1.66,,,,
139,1040,3093,港建,櫃,12/25,,26.9,0,0,23,0.62,26.9,27,27,26.7,1.12,13.1,1.19,,,,
140,1041,3118,進階,櫃,12/25,,26.9,-0.05,-0.19,25,0.68,26.95,26.65,27.3,26.65,2.41,18.6,1.75,,,,
141,1042,2208,台船,市,12/25,,26.8,-0.15,-0.56,410,11,26.95,27,27,26.8,0.74,,1.71,,,,
142,1043,2467,志聖,市,12/25,,26.8,-0.05,-0.19,170,4.56,26.85,26.85,26.9,26.65,0.93,9.4,1.59,,,,
143,1044,00660,元大歐洲50,市,12/25,,26.77,0,0,0,0,26.77,26.77,26.77,26.77,0,0,,,,,
144,1045,1717,長興,市,12/25,,26.7,+0.35,+1.33,1730,46.2,26.35,26.5,26.8,26.5,1.14,15.6,1.56,,,,
145,1046,3498,陽程,櫃,12/25,,26.7,+0.2,+0.75,93,2.48,26.5,26.8,26.95,26.55,1.51,,0.67,,,,
146,1047,1504,東元,市,12/25,,26.65,+0.15,+0.57,2344,62.3,26.5,26.55,26.7,26.45,0.94,15.9,0.93,,,,
147,1048,5601,台聯櫃,櫃,12/25,,26.6,0,0,0,0,26.6,26.6,26.6,26.6,0,98.5,1.27,,,,
148,1049,1789,神隆,市,12/25,,26.5,0,0,289,7.69,26.5,26.6,26.95,26.5,1.7,80.3,2.03,,,,
149,1050,2429,銘旺科,市,12/25,,26.4,-0.05,-0.19,48,1.27,26.45,26.6,26.7,26.3,1.51,,2.87,,,,
150,1051,2340,光磊,市,12/25,,26.3,+0.4,+1.54,1337,35,25.9,26,26.3,25.9,1.54,15.8,1.4,,,,
151,1052,3311,閎暉,市,12/25,,26.3,+0.2,+0.77,108,2.84,26.1,26,26.3,26,1.15,,0.62,,,,
152,1053,1569,濱川,櫃,12/25,,26.25,-0.15,-0.57,1175,31.1,26.4,26.75,26.9,26.25,2.46,45.3,1.13,,,,
153,1054,3685,元創精密,櫃,12/25,,26.2,+0.8,+3.15,253,6.67,25.4,25.95,26.9,25.6,5.12,101,2.19,,,,
154,1055,1464,得力,市,12/25,,26.15,-0.15,-0.57,457,12,26.3,26.45,26.45,26.15,1.14,21.4,1.85,,,,
155,1056,6108,競國,市,12/25,,26.1,+0.05,+0.19,119,3.12,26.05,26.25,26.25,26.05,0.77,9.6,1.1,,,,
156,1057,2540,愛山林,市,12/25,,26,+2.3,+9.7,74,1.88,23.7,23.7,26.05,23.7,9.92,53.1,0.89,,,,
157,1058,4906,正文,市,12/25,,26,+0.15,+0.58,2482,64.1,25.85,25.85,26,25.65,1.35,31.3,1.09,,,,
158,1059,2034,允強,市,12/25,,25.9,+0.05,+0.19,208,5.39,25.85,25.85,26,25.85,0.58,14.2,1.35,,,,
159,1060,2314,台揚,市,12/25,,25.9,+2.35,+9.98,9126,234,23.55,24.45,25.9,24.45,6.16,,2.2,,,,
160,1061,3054,立萬利,市,12/25,,25.9,-0.05,-0.19,37,0.94,25.95,25.6,26,25.4,2.31,123,2.22,,,,
161,1062,4133,亞諾法,市,12/25,,25.85,0,0,25,0.65,25.85,25.9,25.9,25.75,0.58,95.7,1.31,,,,
162,1063,5607,遠雄港,市,12/25,,25.85,-0.25,-0.96,1305,33.9,26.1,26.2,26.2,25.8,1.53,8.82,1.04,,,,
163,1064,00762,元大全球AI,市,12/25,,25.81,+0.05,+0.19,101,2.61,25.76,25.91,25.91,25.78,0.5,0,,,,,
164,1065,5013,強新,櫃,12/25,,25.8,-0.1,-0.39,4,0.1,25.9,25.8,25.8,25.8,0,21.7,1.35,,,,
165,1066,2823,中壽,市,12/25,,25.75,0,0,2973,76.5,25.75,25.75,25.8,25.65,0.58,9.1,0.84,,,,
166,1067,3689,湧德,櫃,12/25,,25.75,+0.05,+0.19,82,2.11,25.7,25.75,25.95,25.65,1.17,29.3,0.7,,,,
167,1068,4541,晟田,櫃,12/25,,25.75,-0.1,-0.39,115,2.97,25.85,25.9,25.9,25.7,0.77,20.6,1.01,,,,
168,1069,6194,育富,櫃,12/25,,25.75,-0.1,-0.39,98,2.52,25.85,25.95,25.95,25.75,0.77,11.5,0.86,,,,
169,1070,6205,詮欣,市,12/25,,25.75,0,0,43,1.11,25.75,25.75,25.9,25.75,0.58,14.8,1.09,,,,
170,1071,4933,友輝,櫃,12/25,,25.7,+0.2,+0.78,82,2.11,25.5,25.55,25.95,25.55,1.57,15.8,0.67,,,,
171,1072,1708,東鹼,市,12/25,,25.65,-0.05,-0.19,108,2.78,25.7,25.7,25.8,25.6,0.78,21.4,0.91,,,,
172,1073,3221,台嘉碩,櫃,12/25,,25.6,-0.15,-0.58,900,23.1,25.75,25.8,25.85,25.45,1.55,,1.46,,,,
173,1074,8931,大汽電,櫃,12/25,,25.55,+0.05,+0.2,6,0.16,25.5,25.6,25.6,25.4,0.78,22.2,1.75,,,,
174,1075,5398,慕康生醫,櫃,12/25,,25.5,+0.55,+2.2,57,1.45,24.95,25.35,25.75,25.1,2.61,58,2.34,,,,
175,1076,6573,虹揚-KY,市,12/25,,25.5,-0.25,-0.97,82,2.09,25.75,26.25,26.25,25.35,3.5,,1.31,,,,
176,1077,1201,味全,市,12/25,,25.4,+0.25,+0.99,1517,38.5,25.15,25.25,25.45,25.2,0.99,10.2,1.83,,,,
177,1078,2903,遠百,市,12/25,,25.4,+0.2,+0.79,933,23.7,25.2,25.3,25.6,25.25,1.39,21.3,1.21,,,,
178,1079,4130,健亞,櫃,12/25,,25.4,-0.05,-0.2,69,1.76,25.45,25.45,25.6,25.4,0.79,68.6,1.78,,,,
179,1080,8032,光菱,櫃,12/25,,25.4,-0.15,-0.59,15,0.38,25.55,25.55,25.55,25.4,0.59,13.2,0.83,,,,
180,1081,6207,雷科,櫃,12/25,,25.35,+0.1,+0.4,148,3.76,25.25,25.25,25.55,25.25,1.19,16.2,1.38,,,,
181,1082,5349,先豐,櫃,12/25,,25.3,+0.35,+1.4,224,5.64,24.95,25,25.3,24.95,1.4,,1.74,,,,
182,1083,6220,岳豐,櫃,12/25,,25.3,+0.05,+0.2,158,4,25.25,25.5,25.5,25.25,0.99,12.5,1.26,,,,
183,1084,910322,康師傅-DR,市,12/25,,25.3,0,0,0,0,25.3,25.3,25.3,25.3,0,0,,,,,
184,1085,00770,國泰北美科技,市,12/25,,25.2,+0.05,+0.2,37,0.93,25.15,25.07,25.21,25.01,0.8,0,,,,,
185,1086,1437,勤益控,市,12/25,,25.2,-0.15,-0.59,176,4.45,25.35,25.35,25.35,25.15,0.79,5.97,0.8,,,,
186,1087,3305,昇貿,市,12/25,,25.2,+0.45,+1.82,651,16.4,24.75,24.9,25.6,24.75,3.43,16.4,0.83,,,,
187,1088,4111,濟生,櫃,12/25,,25.2,+0.1,+0.4,41,1.03,25.1,25.2,25.2,25.05,0.6,25,1.36,,,,
188,1089,5281,大峽谷-KY,櫃,12/25,,25.2,+0.5,+2.02,66,1.66,24.7,24.7,25.7,24.7,4.05,,1.09,,,,
189,1090,5703,亞都,櫃,12/25,,25.2,0,0,0,0,25.2,25.2,25.2,25.2,0,,2.29,,,,
190,1091,2739,寒舍,市,12/25,,25.15,+0.15,+0.6,7,0.18,25,24.95,25.15,24.95,0.8,25.7,1.61,,,,
191,1092,4554,橙的,櫃,12/25,,25.15,+1.15,+4.79,167,4.19,24,24,25.7,24,7.08,,1.39,,,,
192,1093,1473,台南,市,12/25,,25.1,+0.5,+2.03,187,4.67,24.6,24.6,25.3,24.6,2.85,19.9,0.94,,,,
193,1094,5230,雷笛克光學,櫃,12/25,,25.1,+0.2,+0.8,29,0.74,24.9,24.9,25.2,24.9,1.2,28.2,1.02,,,,
194,1095,6185,幃翔,櫃,12/25,,25,-0.25,-0.99,1698,42.5,25.25,25.35,25.55,24.7,3.37,43.1,1.54,,,,
195,1096,1783,和康生,市,12/25,,24.85,-0.15,-0.6,127,3.17,25,25,25.1,24.85,1,28.9,2.05,,,,
196,1097,4503,金雨,櫃,12/25,,24.85,+0.2,+0.81,20,0.49,24.65,24.55,24.85,24.5,1.42,32.3,1.96,,,,
197,1098,2013,中鋼構,市,12/25,,24.8,0,0,200,4.97,24.8,24.85,24.85,24.8,0.2,45.1,1.14,,,,
198,1099,3540,曜越,櫃,12/25,,24.75,+0.1,+0.41,75,1.87,24.65,24.65,24.85,24.65,0.81,20.4,1.16,,,,
199,1100,8040,九暘,櫃,12/25,,24.75,+0.1,+0.41,1748,43.6,24.65,24.85,25.4,24.7,2.84,12.4,2,,,,
200,1101,2722,夏都,市,12/25,,24.65,0,0,6,0.15,24.65,24.65,24.7,24.65,0.2,46.5,1.61,,,,
201,1102,3164,景岳,市,12/25,,24.65,+0.1,+0.41,28,0.69,24.55,24.6,24.7,24.55,0.61,25.4,1.57,,,,
202,1103,2536,宏普,市,12/25,,24.6,+0.7,+2.93,2181,53.1,23.9,23.95,24.7,23.95,3.14,14.4,0.7,,,,
203,1104,4142,國光生,市,12/25,,24.6,0,0,1089,26.9,24.6,24.6,24.8,24.6,0.81,,2.42,,,,
204,1105,4562,穎漢,市,12/25,,24.55,+0.05,+0.2,14,0.34,24.5,24.55,24.8,24.5,1.22,52.2,1.42,,,,
205,1106,2534,宏盛,市,12/25,,24.5,+0.2,+0.82,1844,45.1,24.3,24.3,24.7,24.3,1.65,13.5,1.19,,,,
206,1107,4561,健椿,櫃,12/25,,24.45,+0.25,+1.03,69,1.67,24.2,24.2,24.45,24.2,1.03,30.2,1.55,,,,
207,1108,0054,元大台商50,市,12/25,,24.44,+0.03,+0.12,46,1.12,24.41,24.47,24.47,24.44,0.12,0,,,,,
208,1109,00752,中信中國50,市,12/25,,24.4,+0.14,+0.58,821,20,24.26,24.35,24.46,24.35,0.45,0,,,,,
209,1110,6578,達邦蛋白,櫃,12/25,,24.4,+0.4,+1.67,124,3.03,24,24.4,24.55,24.15,1.67,22,1.01,,,,
210,1111,3303,岱稜,櫃,12/25,,24.35,+0.05,+0.21,133,3.23,24.3,24.3,24.35,24.2,0.62,9.29,1.31,,,,
211,1112,4114,健喬,櫃,12/25,,24.35,-0.2,-0.81,239,5.86,24.55,24.4,24.65,24.35,1.22,135,1.65,,,,
212,1113,4188,安克,櫃,12/25,,24.35,-0.2,-0.81,38,0.93,24.55,24.5,24.65,24.35,1.22,,2.36,,,,
213,1114,4527,方土霖,櫃,12/25,,24.35,-0.15,-0.61,32,0.78,24.5,24.45,24.5,24.35,0.61,13.1,1.44,,,,
214,1115,00690,兆豐藍籌30,市,12/25,,24.27,+0.07,+0.29,224,5.43,24.2,24.2,24.28,24.19,0.37,0,,,,,
215,1116,9905,大華,市,12/25,,24.2,0,0,33,0.79,24.2,24.2,24.2,24.15,0.21,15.9,1.08,,,,
216,1117,00715L,華頓S&P布蘭特正2,市,12/25,,24.15,+0.3,+1.26,17,0.42,23.85,24.66,24.66,24.15,2.14,0,,,,,
217,1118,00652,富邦印度,市,12/25,,24.14,-0.04,-0.17,71,1.7,24.18,24.25,24.25,24.13,0.5,0,,,,,
218,1119,2636,台驊投控,市,12/25,,24.1,+0.05,+0.21,97,2.34,24.05,24.05,24.15,24.05,0.42,9.88,1.16,,,,
219,1120,3059,華晶科,市,12/25,,24.1,0,0,430,10.4,24.1,24.2,24.25,24,1.04,63.4,0.75,,,,
220,1121,4767,誠泰科技,櫃,12/25,,24.1,-0.2,-0.82,2,0.05,24.3,24.1,24.1,24.1,0,16.5,1.04,,,,
221,1122,00692,富邦公司治理,市,12/25,,24.08,+0.04,+0.17,1769,42.5,24.04,24.03,24.09,24.02,0.29,0,,,,,
222,1123,2103,台橡,市,12/25,,24.05,-0.05,-0.21,831,20,24.1,24.1,24.1,24,0.41,19.9,1.31,,,,
223,1124,6204,艾華,櫃,12/25,,24.05,+0.05,+0.21,24,0.57,24,24,24.05,24,0.21,17.2,0.73,,,,
224,1125,6282,康舒,市,12/25,,24.05,+0.1,+0.42,3266,78.7,23.95,23.95,24.25,23.9,1.46,8.13,1.35,,,,
225,1126,1526,日馳,市,12/25,,24,+0.25,+1.05,157,3.77,23.75,23.95,24.2,23.9,1.26,15.2,1.47,,,,
226,1127,00678,群益NBI生技,市,12/25,,23.97,+0.11,+0.46,502,12,23.86,23.85,23.97,23.85,0.5,0,,,,,
227,1128,4989,榮科,市,12/25,,23.95,+0.2,+0.84,199,4.79,23.75,23.85,24.3,23.8,2.11,32.4,1.7,,,,
228,1129,00688L,國泰20年美債正2,市,12/25,,23.92,+0.11,+0.46,115,2.75,23.81,24.03,24.03,23.9,0.55,0,,,,,
229,1130,2476,鉅祥,市,12/25,,23.85,-0.05,-0.21,53,1.27,23.9,23.9,23.9,23.75,0.63,12.3,0.96,,,,
230,1131,2892,第一金,市,12/25,,23.85,0,0,3368,80.2,23.85,23.85,23.85,23.75,0.42,16.1,1.38,,,,
231,1132,2901,欣欣,市,12/25,,23.85,-0.05,-0.21,11,0.26,23.9,24,24,23.75,1.05,59.6,2.02,,,,
232,1133,2002,中鋼,市,12/25,,23.8,-0.05,-0.21,5832,139,23.85,23.85,23.9,23.8,0.42,23.8,1.19,,,,
233,1134,4106,雃博,市,12/25,,23.8,-0.2,-0.83,102,2.43,24,24,24,23.8,0.83,23.1,1.2,,,,
234,1135,8929,富堡,櫃,12/25,,23.8,-0.05,-0.21,7,0.18,23.85,24.1,24.1,23.8,1.26,44.9,1.27,,,,
235,1136,006207,FH滬深,市,12/25,,23.79,+0.09,+0.38,161,3.83,23.7,23.77,23.8,23.74,0.25,0,,,,,
236,1137,00701,國泰股利精選30,市,12/25,,23.77,-0.01,-0.04,224,5.31,23.78,23.75,23.77,23.72,0.21,0,,,,,
237,1138,3567,逸昌,櫃,12/25,,23.75,+0.35,+1.5,78,1.85,23.4,23.6,23.75,23.6,0.64,12.2,1.59,,,,
238,1139,00767,FH美國金融股,市,12/25,,23.71,0,0,100,2.37,23.71,23.71,23.71,23.71,0,0,,,,,
239,1140,2904,匯僑,市,12/25,,23.7,0,0,45,1.07,23.7,23.7,23.75,23.65,0.42,12.5,1.7,,,,
240,1141,00680L,元大美債20正2,市,12/25,,23.65,+0.08,+0.34,35,0.83,23.57,23.6,23.68,23.6,0.34,0,,,,,
241,1142,1307,三芳,市,12/25,,23.65,-0.05,-0.21,33,0.79,23.7,23.7,23.7,23.6,0.42,23,1.12,,,,
242,1143,2236,百達-KY,市,12/25,,23.6,+0.15,+0.64,11,0.27,23.45,23.9,23.9,23.6,1.28,9.71,0.88,,,,
243,1144,4979,華星光,櫃,12/25,,23.6,+0.35,+1.51,896,21.1,23.25,23.3,23.7,23.25,1.94,,2.36,,,,
244,1145,00850,元大臺灣ESG永續,市,12/25,,23.57,+0.06,+0.26,2398,56.4,23.51,23.52,23.57,23.51,0.26,0,,,,,
245,1146,2328,廣宇,市,12/25,,23.5,+0.25,+1.08,1702,40.1,23.25,23.3,23.65,23.3,1.51,10,1.13,,,,
246,1147,3545,敦泰,市,12/25,,23.5,+0.1,+0.43,1434,33.7,23.4,23.6,23.6,23.4,0.85,,0.87,,,,
247,1148,3380,明泰,市,12/25,,23.45,+0.05,+0.21,1377,32.2,23.4,23.5,23.5,23.25,1.07,44.2,1.28,,,,
248,1149,3531,先益,櫃,12/25,,23.45,+0.1,+0.43,117,2.74,23.35,23.35,23.45,23.35,0.43,12.1,0.8,,,,
249,1150,3535,晶彩科,市,12/25,,23.35,+0.5,+2.19,8109,189,22.85,23.05,23.65,22.85,3.5,8.02,1.7,,,,
250,1151,5525,順天,市,12/25,,23.35,+0.35,+1.52,233,5.45,23,23.2,23.45,23.2,1.09,8.75,1.25,,,,
251,1152,2356,英業達,市,12/25,,23.3,+0.15,+0.65,3639,84.9,23.15,23.15,23.45,23.15,1.3,15,1.53,,,,
252,1153,00757,統一FANG+,市,12/25,,23.24,0,0,203,4.72,23.24,23.24,23.24,23.24,0,0,,,,,
253,1154,020004,兆豐電菁英30N,市,12/25,,23.18,0,0,0,0,23.18,23.18,23.18,23.18,0,0,,,,,
254,1155,2509,全坤建,市,12/25,,23.15,-0.1,-0.43,100,2.3,23.25,23.2,23.2,23,0.86,3.36,1.07,,,,
255,1156,5704,老爺知,櫃,12/25,,23.1,0,0,0,0,23.1,23.1,23.1,23.1,0,32.1,1.93,,,,
256,1157,2414,精技,市,12/25,,23,+0.1,+0.44,48,1.09,22.9,23,23.15,22.95,0.87,13.2,1.43,,,,
257,1158,2937,集雅社,櫃,12/25,,23,0,0,0,0,23,23,23,23,0,13.1,1.35,,,,
258,1159,4726,永昕,櫃,12/25,,23,-0.05,-0.22,123,2.84,23.05,23.1,23.45,23,1.95,,2.59,,,,
259,1160,2801,彰銀,市,12/25,,22.95,0,0,1306,29.9,22.95,22.9,23,22.85,0.65,19.6,1.43,,,,
260,1161,6227,茂綸,櫃,12/25,,22.95,-0.25,-1.08,19,0.44,23.2,23,23,22.95,0.22,9.72,1.07,,,,
261,1162,020005,永豐外資50N,市,12/25,,22.91,0,0,0,0,22.91,22.91,22.91,22.91,0,0,,,,,
262,1163,2006,東和鋼鐵,市,12/25,,22.9,0,0,1679,38.3,22.9,22.75,22.9,22.7,0.87,19.2,0.96,,,,
263,1164,2497,怡利電,市,12/25,,22.9,+0.1,+0.44,45,1.04,22.8,22.55,23.35,22.55,3.51,,1.86,,,,
264,1165,8426,紅木-KY,櫃,12/25,,22.9,0,0,3,0.07,22.9,23,23,22.9,0.44,26.6,1.26,,,,
265,1166,8107,大億金茂,櫃,12/25,,22.85,+0.1,+0.44,36,0.82,22.75,22.9,22.9,22.7,0.88,9,1.12,,,,
266,1167,8374,羅昇,市,12/25,,22.85,+0.15,+0.66,58,1.32,22.7,22.5,22.85,22.5,1.54,,1.35,,,,
267,1168,3490,單井,櫃,12/25,,22.8,-0.7,-2.98,1276,29.4,23.5,23.55,23.55,22.7,3.62,,1.09,,,,
268,1169,4532,瑞智,市,12/25,,22.8,0,0,275,6.26,22.8,22.8,22.9,22.75,0.66,14.5,1.43,,,,
269,1170,6175,立敦,櫃,12/25,,22.8,+0.7,+3.17,500,11.3,22.1,22.25,22.8,22.25,2.49,22.4,1.53,,,,
270,1171,1513,中興電,市,12/25,,22.7,+0.25,+1.11,2162,49.1,22.45,22.5,22.85,22.5,1.56,15.3,1.26,,,,
271,1172,1591,駿吉-KY,櫃,12/25,,22.7,0,0,7,0.16,22.7,22.9,22.9,22.5,1.76,21.6,1.83,,,,
272,1173,2527,宏璟,市,12/25,,22.7,0,0,290,6.61,22.7,22.85,22.85,22.65,0.88,6.2,0.8,,,,
273,1174,5906,台南-KY,市,12/25,,22.7,+2.05,+9.93,1384,30.7,20.65,21.95,22.7,21.1,7.75,19.7,1.9,,,,
274,1175,00776,新光ICE美國權值,市,12/25,,22.66,0,0,0,0,22.66,22.66,22.66,22.66,0,0,,,,,
275,1176,00640L,富邦日本正2,市,12/25,,22.65,-0.13,-0.57,404,9.14,22.78,22.7,22.7,22.57,0.57,0,,,,,
276,1177,3622,洋華,市,12/25,,22.65,-0.55,-2.37,1565,36.4,23.2,23.75,24,22.65,5.82,36,0.75,,,,
277,1178,020007,凱基臺灣500N,市,12/25,,22.64,0,0,0,0,22.64,22.64,22.64,22.64,0,0,,,,,
278,1179,3018,同開,市,12/25,,22.6,+0.1,+0.44,159,3.6,22.5,22.7,22.7,22.5,0.89,,2.24,,,,
279,1180,3390,旭軟,櫃,12/25,,22.6,-0.25,-1.09,246,5.57,22.85,22.8,22.8,22.55,1.09,2260,1.28,,,,
280,1181,3709,鑫聯大投控,櫃,12/25,,22.6,0,0,40,0.89,22.6,22.6,22.6,22.4,0.88,13.6,1.6,,,,
281,1182,00737,國泰AI+Robo,市,12/25,,22.56,-0.08,-0.35,297,6.71,22.64,22.63,22.63,22.52,0.49,0,,,,,
282,1183,6477,安集,市,12/25,,22.55,0,0,213,4.82,22.55,22.5,22.65,22.5,0.67,9.51,1.15,,,,
283,1184,8021,尖點,市,12/25,,22.55,+0.05,+0.22,425,9.58,22.5,22.45,22.65,22.45,0.89,14.1,0.74,,,,
284,1185,2891,中信金,市,12/25,,22.45,0,0,9827,221,22.45,22.5,22.5,22.4,0.45,10.4,1.19,,,,
285,1186,3025,星通,市,12/25,,22.35,+0.1,+0.45,493,11.2,22.25,22.25,23.3,22.25,4.72,35.5,2.01,,,,
286,1187,3594,磐儀,櫃,12/25,,22.35,+0.2,+0.9,54,1.21,22.15,22.3,22.35,22.2,0.68,23.3,1.05,,,,
287,1188,1785,光洋科,櫃,12/25,,22.3,+0.25,+1.13,1217,27.1,22.05,22.2,22.4,22.15,1.13,34.8,1.54,,,,
288,1189,2596,綠意,櫃,12/25,,22.3,+0.15,+0.68,45,0.99,22.15,22.15,22.4,22.15,1.13,,1.21,,,,
289,1190,00734B,台新JPM新興債,櫃,12/25,,22.23,-0.01,-0.04,1033,23,22.24,22.24,22.24,22.2,0.18,,,,,,
290,1191,00645,富邦日本,市,12/25,,22.16,-0.11,-0.49,68,1.51,22.27,22.24,22.24,22.16,0.36,0,,,,,
291,1192,3089,元炬,櫃,12/25,,22.15,-0.1,-0.45,20,0.45,22.25,21.5,22.15,21.5,2.92,,2.67,,,,
292,1193,3625,西勝,櫃,12/25,,22.15,-0.2,-0.89,395,8.81,22.35,22.55,22.6,22.15,2.01,18.3,1.56,,,,
293,1194,6141,柏承,市,12/25,,22.15,+0.15,+0.68,1187,26.1,22,21.65,22.3,21.65,2.95,130,1.68,,,,
294,1195,00711B,FH彭博新興債,市,12/25,,22.12,-0.01,-0.05,13,0.29,22.13,22.13,22.13,22.12,0.05,0,,,,,
295,1196,2444,兆勁,市,12/25,,22.1,+0.1,+0.45,3440,75.9,22,22,22.1,21.75,1.59,,2.37,,,,
296,1197,3663,鑫科,櫃,12/25,,22.1,+0.3,+1.38,180,3.97,21.8,21.7,22.25,21.7,2.52,12.7,1.37,,,,
297,1198,00708L,元大S&P黃金正2,市,12/25,,22.07,+0.36,+1.66,6362,140,21.71,22.01,22.07,22,0.32,0,,,,,
298,1199,00742,新光內需收益,市,12/25,,22.06,+0.01,+0.05,14,0.31,22.05,22.05,22.09,22.04,0.23,0,,,,,
299,1200,2745,五福,櫃,12/25,,22.05,+0.3,+1.38,84,1.84,21.75,21.8,22.05,21.75,1.38,20.2,1.11,,,,
0,1201,00714,群益道瓊美國地產,市,12/25,,22,+0.06,+0.27,101,2.22,21.94,21.98,22,21.98,0.09,0,,,,,
1,1202,1218,泰山,市,12/25,,22,-0.05,-0.23,360,7.93,22.05,22.05,22.05,22,0.23,19.6,1.64,,,,
2,1203,3623,富晶通,櫃,12/25,,22,+0.5,+2.33,83,1.82,21.5,21.5,22.3,21.35,4.42,29,1.3,,,,
3,1204,4303,信立,櫃,12/25,,22,-0.05,-0.23,93,2.05,22.05,22.1,22.2,21.95,1.13,20.8,1.57,,,,
4,1205,2880,華南金,市,12/25,,21.95,0,0,2583,56.7,21.95,21.95,22,21.9,0.46,16.9,1.44,,,,
5,1206,6171,亞銳士,櫃,12/25,,21.95,-0.2,-0.9,147,3.23,22.15,22.15,22.15,21.9,1.13,99.8,1.54,,,,
