,排名,代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,一個月走勢圖,三個月走勢圖,一年走勢圖,三年走勢圖
283,1484,1776,展宇,市,12/23,,15.35,+0.1,+0.66,13,0.21,15.25,15.35,15.4,15.35,0.33,32.7,1.08,,,,
284,1485,6219,富旺,櫃,12/23,,15.35,-0.05,-0.32,2197,33.9,15.4,15.5,15.5,15.35,0.97,9.36,1.29,,,,
285,1486,2368,金像電,市,12/23,,15.3,-0.45,-2.86,8944,138,15.75,15.8,15.8,15.3,3.17,,1.2,,,,
286,1487,2020,美亞,市,12/23,,15.25,0,0,36,0.55,15.25,15.3,15.3,15.25,0.33,9.59,1.09,,,,
287,1488,2329,華泰,市,12/23,,15.25,+0.05,+0.33,3727,56.9,15.2,15.2,15.5,15.05,2.96,14,1.39,,,,
288,1489,6229,研通,櫃,12/23,,15.25,+0.15,+0.99,165,2.53,15.1,15.15,15.5,15.15,2.32,25.4,1.14,,,,
289,1490,5464,霖宏,櫃,12/23,,15.2,+0.05,+0.33,216,3.29,15.15,15.25,15.3,15.05,1.65,9.5,0.89,,,,
290,1491,1531,高林股,市,12/23,,15.15,+0.05,+0.33,52,0.8,15.1,15.2,15.25,15.15,0.66,32.9,0.76,,,,
291,1492,6120,達運,市,12/23,,15.15,-0.25,-1.62,895,13.6,15.4,15.4,15.5,15.1,2.6,,0.89,,,,
292,1493,6512,啟發電,櫃,12/23,,15.15,-0.05,-0.33,13,0.19,15.2,15,15.15,15,0.99,,0.84,,,,
293,1494,6270,倍微,櫃,12/23,,15.1,-0.05,-0.33,157,2.37,15.15,15.2,15.2,15.05,0.99,13.2,0.83,,,,
294,1495,6405,悅城,市,12/23,,15.1,+0.1,+0.67,57,0.85,15,15.05,15.1,14.95,1,755,0.54,,,,
295,1496,8923,時報,櫃,12/23,,15.1,+0.15,+1,3,0.05,14.95,15.2,15.2,15.1,0.67,12.7,1.07,,,,
296,1497,9950,萬國通,櫃,12/23,,15.1,0,0,20,0.3,15.1,14.8,15.1,14.75,2.32,,1.66,,,,
297,1498,2820,華票,市,12/23,,15.05,+0.05,+0.33,436,6.55,15,15,15.05,14.95,0.67,16.4,0.86,,,,
298,1499,1336,台翰,櫃,12/23,,15,0,0,136,2.03,15,14.9,15,14.9,0.67,18.1,0.77,,,,
299,1500,1506,正道,市,12/23,,15,0,0,52,0.78,15,14.9,15,14.85,1,,1.96,,,,
0,1501,2736,高野,櫃,12/23,,15,+0.3,+2.04,179,2.69,14.7,14.8,15.2,14.8,2.72,,0.59,,,,
1,1502,3296,勝德,市,12/23,,15,0,0,46,0.68,15,15,15,14.65,2.33,15.2,0.97,,,,
2,1503,5011,久陽,櫃,12/23,,15,0,0,6,0.09,15,14.95,15,14.8,1.33,29.4,1.14,,,,
3,1504,8077,洛碁,櫃,12/23,,15,+0.5,+3.45,4,0.06,14.5,14.4,15,14.4,4.14,51.7,0.99,,,,
4,1505,6174,安碁,櫃,12/23,,14.95,+0.2,+1.36,34,0.5,14.75,14.8,15.2,14.75,3.05,166,1.37,,,,
5,1506,5905,南仁湖,櫃,12/23,,14.9,-0.3,-1.97,1181,17.8,15.2,15.2,15.3,14.9,2.63,27.1,1.19,,,,
6,1507,6125,廣運,櫃,12/23,,14.9,-0.15,-1,585,8.72,15.05,14.95,15,14.9,0.66,2.62,0.77,,,,
7,1508,1725,元禎,市,12/23,,14.85,+0.05,+0.34,15,0.22,14.8,14.85,14.9,14.85,0.34,13.3,0.79,,,,
8,1509,5227,立凱-KY,櫃,12/23,,14.75,-0.2,-1.34,384,5.68,14.95,15,15,14.7,2.01,,2.39,,,,
9,1510,020002,元富新中國N,市,12/23,,14.71,0,0,0,0,14.71,14.71,14.71,14.71,0,0,,,,,
10,1511,3550,聯穎,市,12/23,,14.65,+0.1,+0.69,372,5.47,14.55,14.6,14.8,14.6,1.37,29.3,0.67,,,,
11,1512,4128,中天,櫃,12/23,,14.65,+0.1,+0.69,308,4.53,14.55,14.65,14.8,14.6,1.37,,0.87,,,,
12,1513,1587,吉茂,市,12/23,,14.6,+0.05,+0.34,4,0.06,14.55,14.65,14.65,14.6,0.34,21.8,0.82,,,,
13,1514,2887,台新金,市,12/23,,14.6,+0.05,+0.34,10283,150,14.55,14.55,14.6,14.55,0.34,12.3,0.95,,,,
14,1515,3013,晟銘電,市,12/23,,14.6,-0.15,-1.02,293,4.3,14.75,14.65,14.8,14.6,1.36,22.1,1.03,,,,
15,1516,2426,鼎元,市,12/23,,14.55,-0.3,-2.02,805,11.9,14.85,14.9,15,14.55,3.03,121,1.23,,,,
16,1517,4714,永捷,櫃,12/23,,14.55,-0.05,-0.34,147,2.15,14.6,14.55,14.6,14.55,0.34,16,1.22,,,,
17,1518,5481,新華,櫃,12/23,,14.5,-0.05,-0.34,110,1.6,14.55,14.55,14.7,14.5,1.37,,1.18,,,,
18,1519,8937,合騏,櫃,12/23,,14.5,+0.05,+0.35,21,0.3,14.45,14.4,14.5,14.35,1.04,,1.35,,,,
19,1520,2855,統一證,市,12/23,,14.45,+0.2,+1.4,1470,21.1,14.25,14.35,14.45,14.3,1.05,11.9,0.75,,,,
20,1521,6233,旺玖,櫃,12/23,,14.45,-0.2,-1.37,1079,15.8,14.65,14.75,14.85,14.35,3.41,,1.33,,,,
21,1522,8289,泰藝,櫃,12/23,,14.45,-0.35,-2.36,722,10.5,14.8,14.8,14.9,14.3,4.05,76,0.74,,,,
22,1523,1909,榮成,市,12/23,,14.4,+0.05,+0.35,5353,77,14.35,14.4,14.65,14.25,2.79,,0.83,,,,
23,1524,2607,榮運,市,12/23,,14.4,0,0,398,5.72,14.4,14.35,14.45,14.35,0.69,18.7,0.67,,,,
24,1525,2852,第一保,市,12/23,,14.25,-0.1,-0.7,183,2.61,14.35,14.3,14.35,14.2,1.05,11.6,0.66,,,,
25,1526,4141,龍燈-KY,市,12/23,,14.25,-0.05,-0.35,74,1.06,14.3,14.3,14.3,14.25,0.35,,0.46,,,,
26,1527,8059,凱碩,櫃,12/23,,14.25,+0.55,+4.01,282,3.96,13.7,13.9,14.3,13.8,3.65,,2.01,,,,
27,1528,8418,捷必勝-KY,櫃,12/23,,14.25,-0.05,-0.35,13,0.18,14.3,14,14.25,13.9,2.45,,0.88,,,,
28,1529,1457,宜進,市,12/23,,14.2,0,0,589,8.37,14.2,14.25,14.25,14.15,0.7,9.86,0.75,,,,
29,1530,3259,鑫創,櫃,12/23,,14.2,-0.05,-0.35,47,0.67,14.25,14.25,14.25,14.15,0.7,,2.54,,,,
30,1531,8105,凌巨,市,12/23,,14.2,0,0,7949,115,14.2,14.5,14.75,14.2,3.87,15,0.69,,,,
31,1532,8921,沈氏,櫃,12/23,,14.2,+0.7,+5.19,3,0.04,13.5,13.35,14.2,13.35,6.3,29.6,0.78,,,,
32,1533,4711,永純,櫃,12/23,,14.1,-0.25,-1.74,11,0.16,14.35,14.15,14.2,14.1,0.7,58.8,0.8,,,,
33,1534,8054,安國,櫃,12/23,,14.1,-0.25,-1.74,192,2.74,14.35,14.6,14.6,14,4.18,,0.51,,,,
34,1535,2243,宏旭-KY,市,12/23,,14.05,-0.5,-3.44,65,0.92,14.55,14.35,14.35,13.9,3.09,,0.68,,,,
35,1536,3171,新洲,櫃,12/23,,14.05,0,0,4,0.06,14.05,14.05,14.05,14.05,0,9.3,1.06,,,,
36,1537,4716,大立,櫃,12/23,,14.05,0,0,45,0.63,14.05,14.05,14.1,14,0.71,46.8,1.18,,,,
37,1538,1570,力肯,櫃,12/23,,14,-0.1,-0.71,108,1.51,14.1,14,14.1,13.9,1.42,9.66,0.97,,,,
38,1539,2061,風青,櫃,12/23,,14,-0.4,-2.78,238,3.34,14.4,14.3,14.3,13.8,3.47,,1.39,,,,
39,1540,3701,大眾控,市,12/23,,14,0,0,8,0.11,14,13.95,14,13.95,0.36,18.7,1.3,,,,
40,1541,6154,順發,櫃,12/23,,14,+0.05,+0.36,26,0.36,13.95,13.95,14,13.9,0.72,33.3,0.93,,,,
41,1542,6199,天品,櫃,12/23,,14,0,0,0,0,14,14,14,14,0,,1.23,,,,
42,1543,1304,台聚,市,12/23,,13.95,-0.25,-1.76,2009,28.2,14.2,14.15,14.2,13.95,1.76,16.6,0.8,,,,
43,1544,2613,中櫃,市,12/23,,13.95,+0.05,+0.36,39,0.55,13.9,13.95,14,13.95,0.36,107,0.63,,,,
44,1545,4702,中美實,櫃,12/23,,13.95,-0.05,-0.36,138,1.91,14,14,14.15,13.7,3.21,,1.06,,,,
45,1546,4956,光鋐,市,12/23,,13.9,-0.15,-1.07,208,2.9,14.05,14.25,14.25,13.8,3.2,,0.75,,,,
46,1547,006201,元大富櫃50,櫃,12/23,,13.89,+0.07,+0.51,114,1.58,13.82,13.9,13.9,13.8,0.72,,,,,,
47,1548,01004T,土銀富邦R2,市,12/23,,13.85,+0.02,+0.14,12,0.17,13.83,13.82,13.85,13.82,0.22,0,,,,,
48,1549,1236,宏亞,市,12/23,,13.85,+0.05,+0.36,42,0.58,13.8,13.85,13.9,13.65,1.81,86.6,0.92,,,,
49,1550,2495,普安,市,12/23,,13.85,-0.05,-0.36,162,2.24,13.9,13.9,13.9,13.75,1.08,12.7,0.91,,,,
50,1551,2504,國產,市,12/23,,13.85,+0.1,+0.73,7501,105,13.75,13.85,14.1,13.8,2.18,28.3,0.97,,,,
51,1552,2618,長榮航,市,12/23,,13.85,+0.15,+1.09,6945,95.6,13.7,13.7,13.85,13.7,1.09,17.8,0.99,,,,
52,1553,3284,太普高,櫃,12/23,,13.85,-0.05,-0.36,43,0.6,13.9,13.85,14,13.75,1.8,,1.01,,,,
53,1554,6156,松上,櫃,12/23,,13.85,0,0,100,1.39,13.85,13.85,13.85,13.8,0.36,10.5,1,,,,
54,1555,8071,能率網通,櫃,12/23,,13.85,-0.05,-0.36,54,0.75,13.9,14.1,14.1,13.85,1.8,8.82,0.92,,,,
55,1556,8932,宏大,櫃,12/23,,13.85,0,0,23,0.32,13.85,13.7,13.85,13.6,1.81,2.37,1.05,,,,
56,1557,1316,上曜,市,12/23,,13.8,-0.1,-0.72,487,6.72,13.9,13.9,13.9,13.75,1.08,,1.35,,,,
57,1558,2331,精英,市,12/23,,13.8,-0.15,-1.08,542,7.5,13.95,13.8,14,13.75,1.79,276,0.7,,,,
58,1559,3321,同泰,市,12/23,,13.8,0,0,642,8.81,13.8,13.9,13.9,13.5,2.9,,2.46,,,,
59,1560,4720,德淵,市,12/23,,13.8,0,0,51,0.7,13.8,13.8,13.85,13.75,0.72,23.8,1.13,,,,
60,1561,8440,綠電,櫃,12/23,,13.8,+0.5,+3.76,631,8.51,13.3,13.3,14.3,13.3,7.52,39.4,1.02,,,,
61,1562,5465,富驊,櫃,12/23,,13.75,-0.4,-2.83,85,1.19,14.15,14.1,14.2,13.75,3.18,16.2,1.01,,,,
62,1563,2064,晉椿,櫃,12/23,,13.7,0,0,20,0.27,13.7,13.7,13.7,13.7,0,,0.74,,,,
63,1564,3064,泰偉,櫃,12/23,,13.7,+0.5,+3.79,34,0.46,13.2,13.5,13.7,13.5,1.52,,4.77,,,,
64,1565,6168,宏齊,市,12/23,,13.7,-0.2,-1.44,544,7.49,13.9,13.85,13.9,13.7,1.44,22.8,1.07,,,,
65,1566,3060,銘異,市,12/23,,13.65,-0.05,-0.36,218,2.98,13.7,13.7,13.75,13.55,1.46,,0.57,,,,
66,1567,00691R,兆豐藍籌30反1,市,12/23,,13.61,0,0,0,0,13.61,13.61,13.61,13.61,0,0,,,,,
67,1568,1906,寶隆,市,12/23,,13.6,+0.1,+0.74,408,5.56,13.5,13.75,13.8,13.45,2.59,10,0.58,,,,
68,1569,5438,東友,櫃,12/23,,13.6,-0.1,-0.73,67,0.92,13.7,13.75,13.75,13.6,1.09,14.6,0.86,,,,
69,1570,1907,永豐餘,市,12/23,,13.55,+0.05,+0.37,2927,39.8,13.5,13.6,13.8,13.45,2.59,11.6,0.59,,,,
70,1571,3049,和鑫,市,12/23,,13.55,-0.25,-1.81,6288,85.9,13.8,13.8,13.85,13.55,2.17,14.3,1.19,,,,
71,1572,6117,迎廣,市,12/23,,13.55,-0.05,-0.37,5,0.07,13.6,13.65,13.65,13.45,1.47,,0.95,,,,
72,1573,00641R,富邦日本反1,市,12/23,,13.51,+0.02,+0.15,152,2.05,13.49,13.47,13.52,13.46,0.44,0,,,,,
73,1574,2102,泰豐,市,12/23,,13.5,-0.1,-0.74,1020,13.7,13.6,13.6,13.6,13.4,1.47,,0.81,,,,
74,1575,5251,天鉞電,櫃,12/23,,13.5,-0.05,-0.37,8,0.1,13.55,13.5,13.55,13.5,0.37,,0.75,,,,
75,1576,00673R,元大S&P原油反1,市,12/23,,13.49,+0.21,+1.58,20633,278,13.28,13.44,13.5,13.43,0.53,0,,,,,
76,1577,1416,廣豐,市,12/23,,13.45,-0.05,-0.37,58,0.79,13.5,13.5,13.55,13.45,0.74,15.5,0.62,,,,
77,1578,3434,哲固,櫃,12/23,,13.45,-0.05,-0.37,4,0.05,13.5,13.45,13.45,13.45,0,12.8,1.2,,,,
78,1579,3591,艾笛森,市,12/23,,13.45,-0.25,-1.82,767,10.5,13.7,13.75,13.9,13.35,4.01,,0.59,,,,
79,1580,6126,信音,櫃,12/23,,13.45,+0.1,+0.75,214,2.88,13.35,13.3,13.55,13.3,1.87,12.6,1.22,,,,
80,1581,2701,萬企,市,12/23,,13.4,0,0,85,1.14,13.4,13.45,13.5,13.35,1.12,14.4,0.79,,,,
81,1582,5301,寶得利,櫃,12/23,,13.35,-0.05,-0.37,22,0.29,13.4,13.35,13.4,13.2,1.49,,1.6,,,,
82,1583,1438,裕豐,市,12/23,,13.3,-0.25,-1.85,25,0.34,13.55,13.75,13.75,13.3,3.32,,2.64,,,,
83,1584,5202,力新,櫃,12/23,,13.3,0,0,6,0.07,13.3,13.1,13.3,13.1,1.5,,1.34,,,,
84,1585,2890,永豐金,市,12/23,,13.25,0,0,15659,208,13.25,13.25,13.3,13.2,0.75,13.5,1.02,,,,
85,1586,8913,全銓,櫃,12/23,,13.25,0,0,63,0.83,13.25,13.25,13.25,13.25,0,,1.18,,,,
86,1587,1731,美吾華,市,12/23,,13.2,0,0,121,1.59,13.2,13.2,13.2,13.15,0.38,19.7,1.01,,,,
87,1588,2312,金寶,市,12/23,,13.2,-0.45,-3.3,18564,247,13.65,13.8,13.8,13.1,5.13,24,1.13,,,,
88,1589,2401,凌陽,市,12/23,,13.2,+0.05,+0.38,1413,18.8,13.15,13.2,13.4,13.2,1.52,,0.94,,,,
89,1590,1449,佳和,市,12/23,,13.15,-0.15,-1.13,1145,14.8,13.3,13.1,13.2,12.7,3.76,,2.4,,,,
90,1591,6122,擎邦,櫃,12/23,,13.15,+0.1,+0.77,1189,15.8,13.05,13.2,13.45,13.15,2.3,4.8,0.81,,,,
91,1592,6235,華孚,市,12/23,,13.15,0,0,91,1.2,13.15,13.3,13.35,13.05,2.28,,1.26,,,,
92,1593,8930,青鋼,櫃,12/23,,13.15,+0.05,+0.38,13,0.17,13.1,13.15,13.15,13.1,0.38,13.8,0.9,,,,
93,1594,1463,強盛,市,12/23,,13.1,+0.05,+0.38,153,1.99,13.05,13.05,13.15,13,1.15,15.2,0.98,,,,
94,1595,3128,昇銳,櫃,12/23,,13.1,+0.05,+0.38,22,0.29,13.05,13.2,13.2,13.05,1.15,23,0.97,,,,
95,1596,3432,台端,市,12/23,,13.1,+0.1,+0.77,45,0.59,13,13.15,13.15,12.95,1.54,12,0.56,,,,
96,1597,4413,飛寶企業,櫃,12/23,,13.1,+0.25,+1.95,2,0.03,12.85,12.85,13.1,12.85,1.95,15.1,1.37,,,,
97,1598,1724,台硝,市,12/23,,13.05,+0.05,+0.38,2,0.02,13,13.05,13.05,13.05,0,16.1,0.84,,,,
98,1599,2332,友訊,市,12/23,,13,-0.05,-0.38,6974,91.7,13.05,13.1,13.4,12.9,3.83,,0.98,,,,
99,1600,2538,基泰,市,12/23,,13,0,0,839,10.9,13,13.1,13.1,12.95,1.15,118,0.81,,,,
100,1601,6020,大展證,櫃,12/23,,13,0,0,29,0.38,13,13,13,13,0,162,0.83,,,,
101,1602,6291,沛亨,櫃,12/23,,13,0,0,0,0,13,13,13,13,0,,2.74,,,,
102,1603,9929,秋雨,市,12/23,,13,-0.1,-0.76,53,0.68,13.1,12.6,13,12.6,3.05,,2.25,,,,
103,1604,00654R,富邦印度反1,市,12/23,,12.97,-0.04,-0.31,23,0.3,13.01,12.98,12.98,12.92,0.46,0,,,,,
104,1605,1709,和益,市,12/23,,12.9,-0.1,-0.77,93,1.21,13,13,13,12.9,0.77,49.6,0.9,,,,
105,1606,3703,欣陸,市,12/23,,12.85,+0.1,+0.78,652,8.36,12.75,12.75,12.9,12.75,1.18,24.2,0.46,,,,
106,1607,5516,雙喜,櫃,12/23,,12.85,+0.05,+0.39,47,0.61,12.8,12.95,13.1,12.85,1.95,8.03,0.99,,,,
107,1608,1815,富喬,櫃,12/23,,12.8,-0.15,-1.16,959,12.3,12.95,12.95,13,12.7,2.32,,0.78,,,,
108,1609,3207,耀勝,櫃,12/23,,12.75,-0.1,-0.78,10,0.12,12.85,13.4,13.4,12.65,5.84,,2.28,,,,
109,1610,4725,信昌化,市,12/23,,12.75,-0.3,-2.3,720,9.22,13.05,13.1,13.1,12.7,3.07,,1.35,,,,
110,1611,00666R,富邦恒生國企反1,市,12/23,,12.68,0,0,75,0.95,12.68,12.66,12.68,12.66,0.16,0,,,,,
111,1612,8176,智捷,櫃,12/23,,12.65,+0.15,+1.2,846,10.8,12.5,12.55,12.9,12.5,3.2,63.2,1.22,,,,
112,1613,8421,旭源,櫃,12/23,,12.65,+0.05,+0.4,8,0.1,12.6,12.6,12.65,12.6,0.4,48.6,1.03,,,,
113,1614,2834,臺企銀,市,12/23,,12.6,+0.05,+0.4,11566,145,12.55,12.55,12.6,12.5,0.8,12.7,0.95,,,,
114,1615,00643,群益深証中小,市,12/23,,12.56,-0.16,-1.26,1029,13,12.72,12.72,12.74,12.56,1.42,0,,,,,
115,1616,2230,泰茂,櫃,12/23,,12.55,+0.15,+1.21,15,0.19,12.4,12.5,12.55,12.4,1.21,209,1.05,,,,
116,1617,2603,長榮,市,12/23,,12.55,+0.15,+1.21,6039,75.7,12.4,12.45,12.6,12.45,1.21,54.6,0.84,,,,
117,1618,4306,炎洲,市,12/23,,12.55,-0.05,-0.4,467,5.86,12.6,12.5,12.6,12.5,0.79,29.2,0.75,,,,
118,1619,2468,華經,市,12/23,,12.5,-0.25,-1.96,44,0.55,12.75,12.7,12.7,12.5,1.57,19.8,0.78,,,,
119,1620,5498,凱崴,櫃,12/23,,12.5,0,0,548,6.84,12.5,12.65,12.65,12.45,1.6,65.8,1.22,,,,
120,1621,9949,琉園,櫃,12/23,,12.5,+0.4,+3.31,205,2.54,12.1,11.95,12.55,11.95,4.96,,1.12,,,,
121,1622,3325,旭品,櫃,12/23,,12.45,0,0,36,0.45,12.45,12.45,12.45,12.3,1.2,16.8,1.1,,,,
122,1623,4712,南璋,櫃,12/23,,12.4,-0.65,-4.98,136,1.71,13.05,12.25,13,12.25,5.75,,2.46,,,,
123,1624,911622,泰聚亨-DR,市,12/23,,12.4,0,0,0,0,12.4,12.4,12.4,12.4,0,0,,,,,
124,1625,3297,杭特,櫃,12/23,,12.35,+0.15,+1.23,460,5.89,12.2,12.25,13.4,12.25,9.43,,0.65,,,,
125,1626,2008,高興昌,市,12/23,,12.3,-0.2,-1.6,112,1.38,12.5,12.4,12.4,12.3,0.8,,1.04,,,,
126,1627,8121,越峰,櫃,12/23,,12.3,-0.15,-1.2,139,1.72,12.45,12.55,12.55,12.25,2.41,,1.68,,,,
127,1628,2030,彰源,市,12/23,,12.25,+0.1,+0.82,179,2.19,12.15,12.2,12.3,12.2,0.82,12.1,0.88,,,,
128,1629,3520,振維,櫃,12/23,,12.25,-0.1,-0.81,47,0.58,12.35,12.3,12.35,12.25,0.81,23.6,1.38,,,,
129,1630,6198,凌泰,櫃,12/23,,12.25,-0.2,-1.61,2,0.02,12.45,12,12.25,12,2.01,,2.86,,,,
130,1631,2024,志聯,市,12/23,,12.2,+0.25,+2.09,564,6.93,11.95,11.85,12.45,11.85,5.02,46.9,1.04,,,,
131,1632,3229,晟鈦,市,12/23,,12.2,-0.05,-0.41,34,0.41,12.25,12.25,12.25,12.1,1.22,,1.85,,,,
132,1633,6021,大慶證,櫃,12/23,,12.2,0,0,94,1.15,12.2,12.2,12.2,12.1,0.82,610,0.81,,,,
133,1634,1617,榮星,市,12/23,,12.15,+0.05,+0.41,35,0.42,12.1,12.15,12.15,12.05,0.83,14.5,1.05,,,,
134,1635,1409,新纖,市,12/23,,12.1,+0.1,+0.83,826,9.98,12,12.05,12.15,12,1.25,9.68,0.66,,,,
135,1636,3516,亞帝歐,櫃,12/23,,12.1,-0.1,-0.82,20,0.24,12.2,12.2,12.2,12,1.64,,0.5,,,,
136,1637,4510,高鋒,櫃,12/23,,12.1,0,0,86,1.04,12.1,12.15,12.2,12.05,1.24,1210,0.61,,,,
137,1638,4609,唐鋒,櫃,12/23,,12.1,0,0,1,0.01,12.1,12.1,12.1,12.1,0,,1.92,,,,
138,1639,6241,易通展,櫃,12/23,,12.1,+0.1,+0.83,21,0.25,12,12,12.15,11.8,2.92,,1.79,,,,
139,1640,2405,浩鑫,市,12/23,,12.05,0,0,583,7.05,12.05,12.1,12.15,12.05,0.83,,1.23,,,,
140,1641,3115,寶島極,櫃,12/23,,12.05,-0.2,-1.63,3,0.04,12.25,12.05,12.05,12.05,0,,1.64,,,,
141,1642,3162,精確,櫃,12/23,,12.05,+0.05,+0.42,26,0.31,12,12.2,12.2,11.65,4.58,,3.28,,,,
142,1643,1809,中釉,市,12/23,,12,+0.2,+1.69,2241,27,11.8,11.85,12.1,11.85,2.12,,0.66,,,,
143,1644,2406,國碩,市,12/23,,12,-0.1,-0.83,592,7.15,12.1,12.1,12.2,12,1.65,,1.09,,,,
144,1645,2812,台中銀,市,12/23,,12,+0.05,+0.42,2365,28.3,11.95,11.95,12,11.95,0.42,10.7,0.88,,,,
145,1646,3632,研勤,櫃,12/23,,12,0,0,45,0.54,12,12.15,12.15,12,1.25,,1.64,,,,
146,1647,3664,安瑞-KY,櫃,12/23,,12,+0.05,+0.42,19,0.22,11.95,12.3,12.3,11.85,3.77,,0.91,,,,
147,1648,5460,同協,櫃,12/23,,12,+0.1,+0.84,47,0.56,11.9,11.9,12,11.9,0.84,14.6,0.92,,,,
148,1649,5468,凱鈺,櫃,12/23,,12,+0.1,+0.84,13,0.16,11.9,12.3,12.3,12,2.52,,1.55,,,,
149,1650,2845,遠東銀,市,12/23,,11.95,+0.05,+0.42,2388,28.6,11.9,11.95,12.05,11.95,0.84,10.5,0.86,,,,
150,1651,8110,華東,市,12/23,,11.95,+0.05,+0.42,1427,17,11.9,11.95,12,11.9,0.84,49.8,0.56,,,,
151,1652,2482,連宇,市,12/23,,11.9,-0.1,-0.83,44,0.53,12,11.95,11.95,11.9,0.42,20.9,0.96,,,,
152,1653,4121,優盛,櫃,12/23,,11.9,-0.05,-0.42,71,0.85,11.95,11.9,12.05,11.9,1.26,74.4,0.79,,,,
153,1654,8940,新天地,市,12/23,,11.9,+0.25,+2.15,35,0.42,11.65,11.85,12.05,11.8,2.15,,1.19,,,,
154,1655,3052,夆典,市,12/23,,11.85,+0.15,+1.28,913,10.9,11.7,11.85,12.1,11.8,2.56,,0.9,,,,
155,1656,4414,如興,市,12/23,,11.85,0,0,303,3.59,11.85,11.85,11.9,11.8,0.84,,0.81,,,,
156,1657,5426,振發,櫃,12/23,,11.85,0,0,161,1.91,11.85,11.85,11.85,11.8,0.42,51.5,0.83,,,,
157,1658,3268,海德威,櫃,12/23,,11.8,+0.05,+0.43,20,0.23,11.75,11.6,11.8,11.6,1.7,,0.81,,,,
158,1659,4944,兆遠,櫃,12/23,,11.8,-0.35,-2.88,541,6.47,12.15,12.15,12.2,11.75,3.7,,2.15,,,,
159,1660,1727,中華化,市,12/23,,11.75,-0.05,-0.42,55,0.65,11.8,11.8,11.8,11.7,0.85,30.9,0.89,,,,
160,1661,2399,映泰,市,12/23,,11.75,-0.45,-3.69,2212,26.5,12.2,12.3,12.4,11.7,5.74,,1.06,,,,
161,1662,3122,笙泉,櫃,12/23,,11.75,+0.1,+0.86,72,0.85,11.65,11.8,11.9,11.6,2.58,,1.08,,,,
162,1663,5523,豐謙,櫃,12/23,,11.75,+0.1,+0.86,22,0.26,11.65,11.7,11.8,11.7,0.86,35.6,1.01,,,,
163,1664,2867,三商壽,市,12/23,,11.7,-0.1,-0.85,2331,27.3,11.8,11.8,11.8,11.65,1.27,9.92,0.77,,,,
164,1665,3050,鈺德,市,12/23,,11.7,-0.05,-0.43,283,3.33,11.75,11.85,11.85,11.7,1.28,13.2,0.74,,,,
165,1666,3002,歐格,市,12/23,,11.65,+0.05,+0.43,217,2.51,11.6,11.55,11.7,11.45,2.16,24.8,0.92,,,,
166,1667,8096,擎亞,櫃,12/23,,11.65,0,0,920,10.8,11.65,11.6,11.9,11.6,2.58,,0.69,,,,
167,1668,00638R,元大滬深300反1,市,12/23,,11.6,+0.11,+0.96,1207,14,11.49,11.48,11.61,11.48,1.13,0,,,,,
168,1669,1456,怡華,市,12/23,,11.6,-0.15,-1.28,90,1.05,11.75,11.7,11.7,11.6,0.85,36.2,0.94,,,,
169,1670,9907,統一實,市,12/23,,11.6,+0.05,+0.43,2628,30.5,11.55,11.6,11.65,11.55,0.87,24.2,1.03,,,,
170,1671,1802,台玻,市,12/23,,11.55,+0.15,+1.32,868,9.97,11.4,11.5,11.55,11.4,1.32,,0.82,,,,
171,1672,5309,系統電,櫃,12/23,,11.55,+0.15,+1.32,623,7.15,11.4,11.15,11.6,11.15,3.95,,1.44,,,,
172,1673,2067,嘉鋼,櫃,12/23,,11.45,+0.05,+0.44,34,0.39,11.4,11.5,11.5,11.25,2.19,,1.05,,,,
173,1674,2614,東森,市,12/23,,11.45,-0.45,-3.78,12356,142,11.9,11.7,11.7,11.3,3.36,,1.05,,,,
174,1675,2906,高林,市,12/23,,11.45,+0.1,+0.88,207,2.36,11.35,11.4,11.5,11.3,1.76,39.5,0.82,,,,
175,1676,8401,白紗科,櫃,12/23,,11.45,0,0,26,0.29,11.45,11.5,11.5,11.45,0.44,23.8,0.81,,,,
176,1677,00669R,國泰美國道瓊反1,市,12/23,,11.44,-0.04,-0.35,1255,14.3,11.48,11.44,11.44,11.42,0.17,0,,,,,
177,1678,2547,日勝生,市,12/23,,11.4,-0.05,-0.44,1508,17.2,11.45,11.5,11.55,11.3,2.18,163,0.89,,,,
178,1679,4804,大略-KY,櫃,12/23,,11.4,-0.05,-0.44,26,0.3,11.45,11.35,11.55,11.35,1.75,,1.03,,,,
179,1680,5276,達輝-KY,櫃,12/23,,11.4,-0.1,-0.87,5,0.06,11.5,11.5,11.5,11.4,0.87,,0.86,,,,
180,1681,00664R,國泰臺灣加權反1,市,12/23,,11.39,0,0,918,10.5,11.39,11.39,11.42,11.37,0.44,0,,,,,
181,1682,020003,統一漲升股利150N,市,12/23,,11.35,-0.01,-0.09,20,0.23,11.36,11.35,11.35,11.35,0,,,,,,
182,1683,2465,麗臺,市,12/23,,11.35,+0.15,+1.34,415,4.73,11.2,11.6,11.6,11.25,3.12,,1.97,,,,
183,1684,2511,太子,市,12/23,,11.35,0,0,700,7.92,11.35,11.35,11.35,11.25,0.88,13.8,0.78,,,,
184,1685,5603,陸海,櫃,12/23,,11.35,0,0,25,0.28,11.35,11.25,11.35,11.25,0.88,,0.79,,,,
